college_name,city,state,type,course,branch,nirf_rank,avg_package,jee_cutoff
National Institute of Technology Jaipur,Jaipur,Rajasthan,Govt,B.Tech,Industrial Engineering,37,7.8,12613
National Institute of Technology Jaipur,Jaipur,Rajasthan,Govt,B.Tech,Artificial Intelligence & Machine Learning,37,11.0,7473
National Institute of Technology Jaipur,Jaipur,Rajasthan,Govt,B.Tech,Civil Engineering,37,7.5,5470
National Institute of Technology Jaipur,Jaipur,Rajasthan,Govt,B.Sc,B.Sc Statistics,37,6.1,12988
National Institute of Technology Jaipur,Jaipur,Rajasthan,Govt,B.Sc,B.Sc Mathematics (Hons.),37,6.7,9232
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Automobile Engineering,39,8.6,8954
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Artificial Intelligence & Machine Learning,39,12.4,6002
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Textile Engineering,39,8.5,8937
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Computer Science & Engineering,39,13.7,7291
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Chemical Engineering,39,9.0,12342
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Tech,Information Technology,39,10.4,2762
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Sc,B.Sc Biotechnology,39,6.5,8986
National Institute of Technology Kurukshetra,Kurukshetra,Haryana,Govt,B.Sc,B.Sc Forensic Science,39,6.8,14528
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Textile Engineering,44,6.4,12434
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Petroleum Engineering,44,6.2,9118
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Biotechnology,44,6.6,8155
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Industrial Engineering,44,9.8,13779
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Cyber Security,44,9.5,7653
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Tech,Civil Engineering,44,8.7,8545
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Sc,B.Sc Computer Science,44,9.9,14659
National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,Govt,B.Sc,B.Sc Forensic Science,44,8.0,13595
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Electrical Engineering,47,5.1,9952
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Chemical Engineering,47,5.6,13751
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Data Science,47,15.8,2372
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Aerospace Engineering,47,6.5,14066
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Biotechnology,47,8.2,7068
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Tech,Electronics & Communication Engineering,47,5.5,13042
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Sc,B.Sc Physics (Hons.),47,7.3,9658
National Institute of Technology Jalandhar,Jalandhar,Punjab,Govt,B.Sc,B.Sc Environmental Science,47,6.7,12216
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Information Technology,49,8.6,6028
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Artificial Intelligence & Machine Learning,49,13.5,7156
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Mining Engineering,49,5.7,7485
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Electrical Engineering,49,9.7,14221
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Electronics & Communication Engineering,49,10.0,6395
National Institute of Technology Patna,Patna,Bihar,Govt,B.Tech,Chemical Engineering,49,7.8,6940
National Institute of Technology Patna,Patna,Bihar,Govt,B.Sc,B.Sc Biotechnology,49,9.0,14766
National Institute of Technology Patna,Patna,Bihar,Govt,B.Sc,B.Sc Environmental Science,49,8.9,8697
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Biomedical Engineering,54,8.1,28632
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Instrumentation Engineering,54,9.8,29976
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Production Engineering,54,9.7,13251
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Data Science,54,13.0,8404
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Industrial Engineering,54,8.3,18671
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Tech,Mechanical Engineering,54,6.2,15146
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Sc,B.Sc Biochemistry,54,5.0,15129
National Institute of Technology Allahabad,Prayagraj,Uttar Pradesh,Govt,B.Sc,B.Sc Chemistry (Hons.),54,8.4,24762
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Mining Engineering,57,8.5,19264
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Data Science,57,8.6,12438
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Information Technology,57,15.4,8824
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Aerospace Engineering,57,7.9,30481
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Production Engineering,57,7.1,16482
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Tech,Biotechnology,57,6.1,27844
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Sc,B.Sc Mathematics (Hons.),57,5.4,14660
National Institute of Technology Surat,Surat,Gujarat,Govt,B.Sc,B.Sc Computer Science,57,9.0,15436
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Automobile Engineering,58,6.5,32566
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Production Engineering,58,9.7,23189
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Data Science,58,12.3,13199
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Instrumentation Engineering,58,5.4,24344
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Electrical Engineering,58,9.4,11306
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Tech,Aerospace Engineering,58,6.6,34069
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Sc,B.Sc Computer Science,58,6.1,12992
National Institute of Technology Bhopal,Bhopal,Madhya Pradesh,Govt,B.Sc,B.Sc Physics (Hons.),58,9.2,32095
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Production Engineering,63,4.7,34781
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Automobile Engineering,63,6.6,27005
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Computer Science & Engineering,63,7.1,9557
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Artificial Intelligence & Machine Learning,63,8.6,14590
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Information Technology,63,9.0,18340
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Tech,Biomedical Engineering,63,5.9,12989
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Sc,B.Sc Biotechnology,63,6.7,20520
National Institute of Technology Agartala,Agartala,Tripura,Govt,B.Sc,B.Sc Statistics,63,5.3,15269
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Mining Engineering,66,5.0,20306
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Data Science,66,11.8,6899
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Biomedical Engineering,66,7.5,23244
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Information Technology,66,11.9,18515
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Instrumentation Engineering,66,7.5,31550
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Tech,Petroleum Engineering,66,5.7,25138
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Sc,B.Sc Biology (Hons.),66,6.5,21854
National Institute of Technology Nagpur,Nagpur,Maharashtra,Govt,B.Sc,B.Sc Biochemistry,66,6.5,26334
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Information Technology,68,10.2,19431
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Chemical Engineering,68,4.1,13978
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Artificial Intelligence & Machine Learning,68,9.7,15322
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Mechanical Engineering,68,6.8,17841
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Data Science,68,9.3,10091
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Tech,Aerospace Engineering,68,5.6,28096
National Institute of Technology Delhi,New Delhi,Delhi,Govt,B.Sc,B.Sc Biology (Hons.),68,5.8,13717
National Institute of Technology Delhi,New Delhi,Delhi,Govt,Integrated M.Sc,Integrated M.Sc Chemistry,68,6.6,13849
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Mechanical Engineering,72,7.9,25810
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Mining Engineering,72,5.8,17986
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Data Science,72,8.3,7369
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Petroleum Engineering,72,6.0,29640
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Artificial Intelligence & Machine Learning,72,6.8,19406
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,B.Tech,Chemical Engineering,72,5.1,12287
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,Integrated M.Sc,Integrated M.Sc Physics,72,5.4,23596
National Institute of Technology Puducherry,Puducherry,Puducherry,Govt,Integrated M.Sc,Integrated M.Sc Chemistry,72,5.1,26637
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Computer Science & Engineering,80,8.9,13824
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Data Science,80,9.3,10446
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Production Engineering,80,5.5,27807
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Mining Engineering,80,7.5,20544
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Mechanical Engineering,80,5.0,32855
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Tech,Aerospace Engineering,80,4.9,22549
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,Integrated M.Sc,Integrated M.Sc Physics,80,5.3,11430
National Institute of Technology Sikkim,Gangtok,Sikkim,Govt,B.Sc,B.Sc Biotechnology,80,6.8,25498
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Biomedical Engineering,84,7.9,26459
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Automobile Engineering,84,7.5,20878
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Mechanical Engineering,84,4.4,24427
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Mining Engineering,84,4.1,24972
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Information Technology,84,8.5,7361
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Tech,Electronics & Communication Engineering,84,7.9,31455
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Sc,B.Sc Chemistry (Hons.),84,5.4,18684
National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,Govt,B.Sc,B.Sc Microbiology,84,5.6,32698
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Electronics & Communication Engineering,88,7.5,33550
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Cyber Security,88,11.2,12994
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Textile Engineering,88,6.5,11176
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Biomedical Engineering,88,6.5,17692
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Production Engineering,88,8.0,19416
National Institute of Technology Goa,Panjim,Goa,Govt,B.Tech,Mining Engineering,88,4.4,34470
National Institute of Technology Goa,Panjim,Goa,Govt,B.Sc,B.Sc Chemistry (Hons.),88,6.8,30766
National Institute of Technology Goa,Panjim,Goa,Govt,Integrated M.Sc,Integrated M.Sc Physics,88,5.8,13293
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Data Science,90,8.2,10873
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Computer Science & Engineering,90,7.5,7385
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Information Technology,90,9.4,11751
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Cyber Security,90,7.1,17984
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Textile Engineering,90,4.3,15736
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Tech,Mechanical Engineering,90,6.5,22535
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Sc,B.Sc Biology (Hons.),90,4.6,29108
National Institute of Technology Manipur,Imphal,Manipur,Govt,B.Sc,B.Sc Microbiology,90,6.6,25110
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Instrumentation Engineering,92,4.6,27910
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Artificial Intelligence & Machine Learning,92,11.7,12237
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Computer Science & Engineering,92,7.8,14626
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Automobile Engineering,92,6.8,23903
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Data Science,92,11.1,12484
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Tech,Cyber Security,92,12.0,8263
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,Integrated M.Sc,Integrated M.Sc Chemistry,92,4.9,13494
National Institute of Technology Meghalaya,Shillong,Meghalaya,Govt,B.Sc,B.Sc Microbiology,92,5.4,28740
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Data Science,95,11.2,14272
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Automobile Engineering,95,7.9,34401
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Computer Science & Engineering,95,9.6,19919
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Biomedical Engineering,95,7.3,26276
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Artificial Intelligence & Machine Learning,95,7.7,19793
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Tech,Textile Engineering,95,6.4,17540
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Sc,B.Sc Statistics,95,4.8,30860
National Institute of Technology Mizoram,Aizawl,Mizoram,Govt,B.Sc,B.Sc Biology (Hons.),95,6.7,18212
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Mechanical Engineering,97,5.5,28991
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Electrical Engineering,97,4.4,14306
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Information Technology,97,8.0,9835
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Data Science,97,7.1,11807
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Instrumentation Engineering,97,7.1,14330
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Tech,Computer Science & Engineering,97,11.8,19359
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,B.Sc,B.Sc Biochemistry,97,7.3,18930
National Institute of Technology Nagaland,Dimapur,Nagaland,Govt,Integrated M.Sc,Integrated M.Sc Mathematics,97,7.7,18420
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Mining Engineering,99,7.0,14612
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Data Science,99,11.2,8696
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Cyber Security,99,10.0,16865
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Electrical Engineering,99,7.9,23022
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Instrumentation Engineering,99,5.5,28262
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Tech,Information Technology,99,8.4,17954
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Sc,B.Sc Computer Science,99,5.8,14049
National Institute of Technology Uttarakhand,Srinagar,Uttarakhand,Govt,B.Sc,B.Sc Biochemistry,99,7.0,32047
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Artificial Intelligence & Machine Learning,101,6.4,30323
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Production Engineering,101,5.7,65602
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Biomedical Engineering,101,4.0,61792
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Biotechnology,101,3.7,64982
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Electrical Engineering,101,4.9,29142
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Tech,Cyber Security,101,8.5,45426
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Sc,B.Sc Computer Science,101,3.4,51758
National Institute of Technology Andhra Pradesh,Tadepalligudem,Andhra Pradesh,Govt,B.Sc,B.Sc Data Science,101,5.8,27971
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Data Science,36,9.1,6403
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Mining Engineering,36,6.9,12432
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Electrical Engineering,36,7.1,13850
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Textile Engineering,36,9.4,7531
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Aerospace Engineering,36,9.2,6622
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Tech,Instrumentation Engineering,36,9.7,11686
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Sc,B.Sc Computer Science,36,6.1,11070
Malaviya National Institute of Technology,Jaipur,Rajasthan,Govt,B.Sc,B.Sc Physics (Hons.),36,9.8,12285
